-40.0	5.0	1.0
-13.0	13.0	1.0
-75.0	75.0	5.0
0.0	0.0	-69.99937
x        y        z        Bx        By        Bz
-14 13 30 0.00015407286847 -0.0013680613439 0.000547647092378
-13 13 30 0.000210603152935 -0.0013990373311 0.000492943148699
-12 13 30 0.000103510075574 -0.0014657061593 0.00043796751067
-11 13 30 0.000133666124343 -0.0014890227425 0.000384178694813
-10 13 30 -1.5753927133e-05 -0.0015720061803 0.000282694910755
-9 13 30 -0.00025106837296 -0.0015651454131 0.000227392657789
-8 13 30 8.12399569147e-05 -0.0001682946551 3.01709500901e-06
-7 13 30 6.7318731216e-06 -0.00024846731811 7.55178408493e-07
-6 13 30 -7.0979639212e-06 -0.00026814028084 1.60667981512e-06
-5 13 30 -1.2710106749e-05 -0.0002445040262 1.22969862644e-06
-4 13 30 0 0 0
-3 13 30 0 0 0
-2 13 30 0 0 0
-1 13 30 0 0 0
0 13 30 0 0 0
1 13 30 0 0 0
2 13 30 0 0 0
3 13 30 0 0 0
4 13 30 0 0 0
5 13 30 -1.2710106749e-05 0.000244504026199 -1.2296986264e-06
6 13 30 -7.0979639212e-06 0.000268140280843 -1.6066798151e-06
7 13 30 6.7318731216e-06 0.000248467318112 -7.5517840849e-07
8 13 30 8.12399569147e-05 0.000168294655103 -3.017095009e-06
9 13 30 -0.00025106837296 0.0015651454131 -0.00022739265779
10 13 30 -1.5753927133e-05 0.00157200618034 -0.00028269491076
11 13 30 0.000133666124343 0.00148902274253 -0.00038417869481
12 13 30 0.000103510075574 0.00146570615934 -0.00043796751067
13 13 30 0.000210603152935 0.00139903733114 -0.0004929431487
14 13 30 0.00015407286847 0.00136806134392 -0.00054764709238
15 13 30 0.000340752057757 0.00133187704188 -0.00053705060814
16 13 30 0.000256514524913 0.00127360339558 -0.00060556582966
17 13 30 0.000289016385883 0.00125552715754 -0.00061853940203
18 13 30 0.000271662518134 0.00121063977934 -0.00065014598356
19 13 30 0.000254816524556 0.00120020088043 -0.00066595135936
20 13 30 0.000234782984221 0.00117535020028 -0.00067927284006
21 13 30 0.000159735742086 0.00116324470859 -0.00070441865636
22 13 30 0.000357926022232 0.00112115933011 -0.00066999232349
23 13 30 0.000587659771637 0.000806471771551 -0.00078821827652
24 13 30 0.00015050686572 0.00115880473681 -0.0007034097914
25 13 30 0.000115793878543 0.00112672133624 -0.00072829198413
26 13 30 5.87611659698e-05 0.00114740542981 -0.00072189114412
27 13 30 3.60844273901e-05 0.00114743087282 -0.00072104035351
28 13 30 -2.7971939553e-05 0.00117134453118 -0.00070844028698
29 13 30 -9.9031727103e-06 0.001185605592 -0.00069702759597
30 13 30 -0.00011416162399 0.00120221475156 -0.00068433845763
31 13 30 -3.1781689354e-05 0.00123934856809 -0.00066011883196
32 13 30 -7.6780363334e-06 0.00125288273523 -0.00065164190441
33 13 30 -4.1579475851e-05 0.00129554042253 -0.00061809689383
34 13 30 9.31045154023e-06 0.00132788027085 -0.0005888479813
35 13 30 -5.874081704e-05 0.00137211185471 -0.00054301611777
36 13 30 3.28294805039e-05 0.00142853578521 -0.00047954821192
37 13 30 9.75408460959e-06 0.00148665960843 -0.00039894223508
38 13 30 0.000263077218055 0.00153809234845 -0.00024540809432
39 13 30 -9.6224030794e-05 0.000142762263918 -2.9470586187e-06
40 13 30 -1.9845246559e-05 0.00026333904078 -2.659977293e-06
-40 -13 35 1.20303421259e-05 -0.00031825948927 -1.3060809384e-05
-39 -13 35 0.000107081853484 -0.000181188063 -1.3979453814e-05
-38 -13 35 -0.00014259550262 -0.0014772687489 -0.00072817469015
-37 -13 35 0.000138965658715 -0.0013228979489 -0.00093615632122
-36 -13 35 0.000186001855034 -0.0012285448062 -0.0010034134954
-35 -13 35 0.000172195236232 -0.0011799626309 -0.0010309675955
-34 -13 35 0.000183474915086 -0.0011211048178 -0.001068170856
-33 -13 35 0.000149236724027 -0.0011095607765 -0.0010689394389
-32 -13 35 0.000154627723626 -0.0010584418576 -0.001102034453
-31 -13 35 0.000132380216916 -0.0010630207699 -0.0010899961019
-30 -13 35 0.000141375569808 -0.0010328488825 -0.0011049956366
-29 -13 35 0.000104266540331 -0.0010017683923 -0.0011244873622
-28 -13 35 6.35529909785e-05 -0.00099365125736 -0.001127956587
-27 -13 35 3.36494457317e-05 -0.00096936029675 -0.0011420255076
-26 -13 35 -1.7609599067e-05 -0.00097094457998 -0.0011390667252
-25 -13 35 -6.1403683258e-05 -0.00095585761593 -0.00114823138
-24 -13 35 -0.00010324285262 -0.00097924153818 -0.0011295934668
-23 -13 35 -0.00039170478798 -0.00081027444755 -0.0011741611171
-22 -13 35 -0.00025469951382 -0.00095667003669 -0.0011212231055
-21 -13 35 -0.00016498012704 -0.00097945303559 -0.0011366365588
-20 -13 35 -0.00021931181476 -0.00099392929482 -0.0011238271942
-19 -13 35 -0.00023816172553 -0.0010098689398 -0.0011155050396
-18 -13 35 -0.00028612595242 -0.0010193002507 -0.0011083570407
-17 -13 35 -0.00028747992125 -0.0010540025364 -0.0010894791306
-16 -13 35 -0.00031457619167 -0.0010721040352 -0.001079886202
-15 -13 35 -0.00033342707691 -0.0011387481683 -0.0010284798651
-14 -13 35 -0.00026141880735 -0.0011623865854 -0.0010335927413
-13 -13 35 -0.00028468553268 -0.0011980326704 -0.0010050371432
-12 -13 35 -0.00020672929654 -0.0012714115185 -0.00096300998811
-11 -13 35 -0.00018827862802 -0.0013117222119 -0.00093303836199
-10 -13 35 -4.6094295557e-05 -0.0014315396015 -0.00083308819171
-9 -13 35 0.000218229800836 -0.001492641569 -0.00072786316634
-8 -13 35 -0.00010376088625 -0.00016913783876 -1.3334067574e-05
-7 -13 35 -1.2041755836e-05 -0.00030295896405 -1.4698955504e-05
-6 -13 35 8.67675838816e-06 -0.00032764275454 -1.4937135753e-05
-5 -13 35 1.69702953226e-05 -0.00029654719612 -1.1188049513e-05
-4 -13 35 0 0 0
-3 -13 35 0 0 0
-2 -13 35 0 0 0
-1 -13 35 0 0 0
0 -13 35 0 0 0
1 -13 35 0 0 0
2 -13 35 0 0 0
3 -13 35 0 0 0
4 -13 35 0 0 0
5 -13 35 1.69702953226e-05 0.00029654719612 1.11880495127e-05
6 -13 35 8.67675838816e-06 0.000327642754545 1.49371357526e-05
7 -13 35 -1.2041755836e-05 0.000302958964047 1.46989555038e-05
8 -13 35 -0.00010376088625 0.000169137838761 1.3334067574e-05
9 -13 35 0.000218229800836 0.00149264156904 0.000727863166338
10 -13 35 -4.6094295557e-05 0.00143153960146 0.000833088191707
11 -13 35 -0.00018827862802 0.00131172221187 0.00093303836199
12 -13 35 -0.00020672929654 0.00127141151846 0.000963009988112
13 -13 35 -0.00028468553268 0.00119803267042 0.00100503714319
14 -13 35 -0.00026141880735 0.00116238658543 0.00103359274131
15 -13 35 -0.00033342707691 0.00113874816834 0.00102847986512
16 -13 35 -0.00031457619167 0.00107210403517 0.00107988620204
17 -13 35 -0.00028747992125 0.00105400253641 0.00108947913058
18 -13 35 -0.00028612595242 0.00101930025071 0.00110835704066
19 -13 35 -0.00023816172553 0.00100986893979 0.00111550503957
20 -13 35 -0.00021931181476 0.000993929294821 0.00112382719424
21 -13 35 -0.00016498012704 0.000979453035595 0.00113663655876
22 -13 35 -0.00025469951382 0.000956670036693 0.00112122310552
23 -13 35 -0.00039170478798 0.000810274447553 0.00117416111713
24 -13 35 -0.00010324285262 0.000979241538178 0.00112959346682
25 -13 35 -6.1403683258e-05 0.000955857615931 0.00114823137997
26 -13 35 -1.7609599067e-05 0.000970944579984 0.00113906672519
27 -13 35 3.36494457317e-05 0.000969360296752 0.00114202550764
28 -13 35 6.35529909785e-05 0.000993651257358 0.00112795658705
29 -13 35 0.000104266540331 0.00100176839229 0.00112448736223
30 -13 35 0.000141375569808 0.00103284888249 0.00110499563663
31 -13 35 0.000132380216916 0.00106302076989 0.00108999610195
32 -13 35 0.000154627723626 0.00105844185764 0.001102034453
33 -13 35 0.000149236724027 0.00110956077647 0.00106893943887
34 -13 35 0.000183474915086 0.00112110481778 0.00106817085596
35 -13 35 0.000172195236232 0.00117996263093 0.00103096759546
36 -13 35 0.000186001855034 0.0012285448062 0.00100341349542
37 -13 35 0.000138965658715 0.00132289794887 0.000936156321225
38 -13 35 -0.00014259550262 0.00147726874894 0.000728174690153
39 -13 35 0.000107081853484 0.000181188063003 1.39794538143e-05
40 -13 35 1.20303421259e-05 0.000318259489272 1.3060809384e-05
-40 -12 35 5.61719536931e-05 -0.00041608126315 -4.6968619251e-05
-39 -12 35 0.000166380485837 -0.00053118798051 -3.3116462016e-05
-38 -12 35 7.49590815554e-05 -0.00062135183052 -2.3999116512e-05
-37 -12 35 7.81925977018e-06 -0.00067098630048 -2.3454705064e-05
-36 -12 35 3.48008681558e-06 -0.00065554173929 -2.1926878775e-05
-35 -12 35 2.04758493032e-06 -0.00064962991434 -2.1816047587e-05
-34 -12 35 1.52511495561e-06 -0.00064649877166 -2.1705978957e-05
-33 -12 35 8.1785817976e-07 -0.00064519101134 -2.1690261572e-05
-32 -12 35 6.4080858662e-07 -0.00064420600299 -2.1724301329e-05
-31 -12 35 3.3963443833e-07 -0.00064371878534 -2.1381973818e-05
-30 -12 35 2.69541580327e-07 -0.00064420251729 -2.1941435868e-05
-29 -12 35 5.57426880688e-07 -0.00064428976274 -2.1855849144e-05
-28 -12 35 3.86578889477e-07 -0.0006439404984 -2.1809900476e-05
-27 -12 35 2.46398901315e-07 -0.00064359348364 -2.1772110096e-05
-26 -12 35 1.52472129559e-07 -0.00064357700516 -2.1802423583e-05
-25 -12 35 5.6640430788e-08 -0.00064347466019 -2.1791488576e-05
-24 -12 35 -2.53499401e-09 -0.00064339249446 -2.1822188774e-05
-23 -12 35 -6.128402201e-08 -0.00064338923376 -2.1781499323e-05
-22 -12 35 -1.5361013926e-07 -0.00064313318782 -2.1670947767e-05
-21 -12 35 -1.8371729448e-07 -0.00064325854681 -2.1780039963e-05
-20 -12 35 -2.743478192e-07 -0.00064328217292 -2.1792843442e-05
-19 -12 35 -3.6145319313e-07 -0.00064335766068 -2.1750513789e-05
-18 -12 35 -4.861995014e-07 -0.0006435036277 -2.1859506656e-05
-17 -12 35 -5.9024345093e-07 -0.00064357492096 -2.1744172759e-05
-16 -12 35 -7.7195250908e-07 -0.00064395734911 -2.1851995611e-05
-15 -12 35 -9.4918804493e-07 -0.00064412505135 -2.1698178598e-05
-14 -12 35 -1.1118743189e-06 -0.00064522609426 -2.1749120842e-05
-13 -12 35 -1.585629051e-06 -0.00064638298851 -2.1479181709e-05
-12 -12 35 -2.3276605772e-06 -0.00064917877155 -2.1559277646e-05
-11 -12 35 -4.0808622239e-06 -0.00065435554246 -2.1687854925e-05
-10 -12 35 -1.0654513317e-05 -0.00066705631693 -2.2567509181e-05
-9 -12 35 -3.776645212e-05 -0.00066931536834 -2.8643578682e-05
-8 -12 35 -0.00013409873101 -0.0004520373593 -3.9176774488e-05
-7 -12 35 -3.9104329914e-05 -0.00038503946384 -4.7515186461e-05
-6 -12 35 2.08164967015e-05 -0.00034197724062 -4.2507798784e-05
-5 -12 35 4.7228079497e-05 -0.00029413316767 -3.4770271853e-05
-4 -12 35 0 0 0
-3 -12 35 0 0 0
-2 -12 35 0 0 0
-1 -12 35 0 0 0
0 -12 35 0 0 0
1 -12 35 0 0 0
2 -12 35 0 0 0
3 -12 35 0 0 0
4 -12 35 0 0 0
5 -12 35 4.7228079497e-05 0.000294133167673 3.47702718531e-05
6 -12 35 2.08164967015e-05 0.000341977240623 4.25077987836e-05
7 -12 35 -3.9104329914e-05 0.00038503946384 4.7515186461e-05
8 -12 35 -0.00013409873101 0.000452037359296 3.91767744879e-05
9 -12 35 -3.776645212e-05 0.000669315368337 2.86435786823e-05
10 -12 35 -1.0654513317e-05 0.000667056316928 2.25675091813e-05
11 -12 35 -4.0808622239e-06 0.000654355542459 2.16878549251e-05
12 -12 35 -2.3276605772e-06 0.000649178771545 2.1559277646e-05
13 -12 35 -1.585629051e-06 0.000646382988507 2.14791817089e-05
14 -12 35 -1.1118743189e-06 0.000645226094256 2.17491208423e-05
15 -12 35 -9.4918804493e-07 0.000644125051347 2.16981785983e-05
16 -12 35 -7.7195250908e-07 0.000643957349108 2.18519956105e-05
17 -12 35 -5.9024345093e-07 0.000643574920963 2.17441727586e-05
18 -12 35 -4.861995014e-07 0.000643503627705 2.18595066563e-05
19 -12 35 -3.6145319313e-07 0.00064335766068 2.17505137886e-05
20 -12 35 -2.743478192e-07 0.000643282172917 2.17928434422e-05
21 -12 35 -1.8371729448e-07 0.000643258546808 2.17800399633e-05
22 -12 35 -1.5361013926e-07 0.000643133187817 2.1670947767e-05
23 -12 35 -6.128402201e-08 0.000643389233764 2.17814993234e-05
24 -12 35 -2.53499401e-09 0.000643392494463 2.18221887735e-05
25 -12 35 5.6640430788e-08 0.00064347466019 2.1791488576e-05
26 -12 35 1.52472129559e-07 0.000643577005164 2.18024235827e-05
27 -12 35 2.46398901315e-07 0.00064359348364 2.1772110096e-05
28 -12 35 3.86578889477e-07 0.000643940498399 2.18099004758e-05
29 -12 35 5.57426880688e-07 0.000644289762737 2.18558491443e-05
30 -12 35 2.69541580327e-07 0.000644202517294 2.19414358678e-05
31 -12 35 3.3963443833e-07 0.000643718785345 2.13819738175e-05
32 -12 35 6.4080858662e-07 0.00064420600299 2.17243013288e-05
33 -12 35 8.1785817976e-07 0.000645191011337 2.16902615718e-05
34 -12 35 1.52511495561e-06 0.000646498771657 2.1705978957e-05
35 -12 35 2.04758493032e-06 0.000649629914344 2.1816047587e-05
36 -12 35 3.48008681558e-06 0.000655541739289 2.1926878775e-05
37 -12 35 7.81925977018e-06 0.000670986300482 2.34547050644e-05
38 -12 35 7.49590815554e-05 0.000621351830523 2.39991165116e-05
39 -12 35 0.000166380485837 0.000531187980514 3.31164620159e-05
40 -12 35 5.61719536931e-05 0.000416081263148 4.69686192514e-05
-40 -11 35 3.92002382379e-05 -0.00046264193289 -6.8225233087e-05
-39 -11 35 7.27451309419e-05 -0.00056819691264 -7.163397127e-05
-38 -11 35 4.66268805336e-05 -0.00062858329908 -7.114328086e-05
-37 -11 35 2.29789971601e-05 -0.00062787509273 -7.1342729304e-05
-36 -11 35 1.10943683693e-05 -0.0006203444588 -7.1590691107e-05
-35 -11 35 6.02601434942e-06 -0.00061643744281 -7.242088069e-05
-34 -11 35 3.66742027407e-06 -0.00061400480062 -7.3228597256e-05
-33 -11 35 2.30527263634e-06 -0.000612611954 -7.3890241409e-05
-32 -11 35 1.5573174541e-06 -0.00061155955233 -7.4399909517e-05
-31 -11 35 9.60893864436e-07 -0.00061088950341 -7.4780892915e-05
-30 -11 35 6.69932044384e-07 -0.00061031391325 -7.5134410882e-05
-29 -11 35 6.08071091946e-07 -0.00061004807955 -7.5412380054e-05
-28 -11 35 4.70691426187e-07 -0.00060997119146 -7.559632307e-05
-27 -11 35 2.81832477074e-07 -0.00060987859619 -7.5834448364e-05
-26 -11 35 1.32825975136e-07 -0.00060985775584 -7.6078176776e-05
-25 -11 35 2.1179518383e-08 -0.00060982992434 -7.6222417388e-05
-24 -11 35 -6.214355229e-08 -0.00060982166009 -7.6242137288e-05
-23 -11 35 -1.3682856757e-07 -0.00060985719239 -7.6256598274e-05
-22 -11 35 -2.4592562878e-07 -0.00060983698509 -7.62740691e-05
-21 -11 35 -3.6460952425e-07 -0.00060994024771 -7.6137439811e-05
-20 -11 35 -4.9045437934e-07 -0.0006100655457 -7.5996250916e-05
-19 -11 35 -6.596710982e-07 -0.00061023253126 -7.5882304496e-05
-18 -11 35 -8.5199904637e-07 -0.00061048593379 -7.5726411359e-05
-17 -11 35 -1.0701484365e-06 -0.00061079685128 -7.5589167168e-05
-16 -11 35 -1.3764240886e-06 -0.00061127325266 -7.518662056e-05
-15 -11 35 -1.8324124258e-06 -0.00061186524347 -7.4391603061e-05
-14 -11 35 -2.5371352334e-06 -0.00061295909659 -7.3437929001e-05
-13 -11 35 -3.7277336516e-06 -0.00061445761096 -7.2792346593e-05
-12 -11 35 -5.8503805777e-06 -0.00061689527693 -7.2026817342e-05
-11 -11 35 -1.023675656e-05 -0.00062067483699 -7.0857159508e-05
-10 -11 35 -2.0655016166e-05 -0.0006271466896 -6.9774189293e-05
-9 -11 35 -4.1175120744e-05 -0.00062728858266 -6.9467234907e-05
-8 -11 35 -6.6771813439e-05 -0.00054857027862 -7.0136803736e-05
-7 -11 35 -2.9054303858e-05 -0.00042839784639 -6.4380865877e-05
-6 -11 35 1.04051027916e-05 -0.00035064599407 -5.6570870716e-05
-5 -11 35 3.40141699553e-05 -0.00029080681402 -4.6002650416e-05
-4 -11 35 0 0 0
-3 -11 35 0 0 0
-2 -11 35 0 0 0
-1 -11 35 0 0 0
0 -11 35 0 0 0
1 -11 35 0 0 0
2 -11 35 0 0 0
3 -11 35 0 0 0
4 -11 35 0 0 0
5 -11 35 3.40141699553e-05 0.000290806814019 4.60026504159e-05
6 -11 35 1.04051027916e-05 0.000350645994066 5.65708707156e-05
7 -11 35 -2.9054303858e-05 0.000428397846392 6.43808658768e-05
8 -11 35 -6.6771813439e-05 0.000548570278624 7.01368037361e-05
9 -11 35 -4.1175120744e-05 0.000627288582659 6.94672349072e-05
10 -11 35 -2.0655016166e-05 0.000627146689603 6.97741892934e-05
11 -11 35 -1.023675656e-05 0.000620674836987 7.08571595076e-05
12 -11 35 -5.8503805777e-06 0.000616895276931 7.20268173418e-05
13 -11 35 -3.7277336516e-06 0.000614457610962 7.27923465927e-05
14 -11 35 -2.5371352334e-06 0.00061295909659 7.34379290011e-05
15 -11 35 -1.8324124258e-06 0.000611865243474 7.43916030607e-05
16 -11 35 -1.3764240886e-06 0.00061127325266 7.51866205599e-05
17 -11 35 -1.0701484365e-06 0.000610796851278 7.55891671678e-05
18 -11 35 -8.5199904637e-07 0.000610485933789 7.57264113593e-05
19 -11 35 -6.596710982e-07 0.000610232531263 7.58823044962e-05
20 -11 35 -4.9045437934e-07 0.000610065545703 7.59962509158e-05
21 -11 35 -3.6460952425e-07 0.000609940247711 7.61374398112e-05
22 -11 35 -2.4592562878e-07 0.000609836985092 7.62740691002e-05
23 -11 35 -1.3682856757e-07 0.000609857192394 7.62565982743e-05
24 -11 35 -6.214355229e-08 0.000609821660094 7.62421372882e-05
25 -11 35 2.1179518383e-08 0.000609829924341 7.62224173879e-05
26 -11 35 1.32825975136e-07 0.000609857755839 7.60781767761e-05
27 -11 35 2.81832477074e-07 0.000609878596189 7.58344483637e-05
28 -11 35 4.70691426187e-07 0.000609971191459 7.55963230695e-05
29 -11 35 6.08071091946e-07 0.000610048079551 7.54123800537e-05
30 -11 35 6.69932044384e-07 0.000610313913246 7.51344108817e-05
31 -11 35 9.60893864436e-07 0.000610889503415 7.47808929147e-05
32 -11 35 1.5573174541e-06 0.00061155955233 7.43999095173e-05
33 -11 35 2.30527263634e-06 0.000612611954001 7.38902414093e-05
34 -11 35 3.66742027407e-06 0.000614004800617 7.32285972564e-05
35 -11 35 6.02601434942e-06 0.000616437442811 7.24208806896e-05
36 -11 35 1.10943683693e-05 0.000620344458804 7.15906911073e-05
37 -11 35 2.29789971601e-05 0.000627875092734 7.13427293043e-05
38 -11 35 4.66268805336e-05 0.000628583299082 7.11432808599e-05
39 -11 35 7.27451309419e-05 0.000568196912644 7.16339712704e-05
40 -11 35 3.92002382379e-05 0.000462641932888 6.8225233087e-05
-40 -10 35 2.15986949773e-05 -0.0004616485435 -7.4086423542e-05
-39 -10 35 3.28521544716e-05 -0.00054007531069 -8.0712763396e-05
-38 -10 35 2.93738956945e-05 -0.00056957217762 -8.6183474757e-05
-37 -10 35 2.0716320448e-05 -0.00057696590114 -8.9977063407e-05
-36 -10 35 1.31087259319e-05 -0.00057679395202 -9.2554979843e-05
-35 -10 35 8.09330966321e-06 -0.00057525720228 -9.4542438001e-05
-34 -10 35 5.16709279393e-06 -0.00057378929682 -9.6093450134e-05
-33 -10 35 3.4159988311e-06 -0.00057264367124 -9.7278392502e-05
-32 -10 35 2.30409281226e-06 -0.00057177583577 -9.8203319749e-05
-31 -10 35 1.5737861052e-06 -0.00057113791339 -9.8934609993e-05
-30 -10 35 1.09493352115e-06 -0.00057058958179 -9.9469448416e-05
-29 -10 35 7.67906441031e-07 -0.00057027966935 -9.9885238104e-05
-28 -10 35 5.16909520275e-07 -0.00057012937261 -0.00010021684972
-27 -10 35 3.05957236737e-07 -0.00057002900437 -0.00010049917412
-26 -10 35 1.42870186759e-07 -0.00056995612192 -0.00010073074891
-25 -10 35 2.270968152e-08 -0.00056991360606 -0.00010087636951
-24 -10 35 -8.453597269e-08 -0.00056990144169 -0.00010093277173
-23 -10 35 -1.9668746036e-07 -0.0005699284232 -0.00010093319749
-22 -10 35 -3.1430496343e-07 -0.0005699948095 -0.0001008922891
-21 -10 35 -4.5273191908e-07 -0.00057008265372 -0.0001007776326
-20 -10 35 -6.3373987616e-07 -0.00057021901143 -0.00010060318366
-19 -10 35 -8.6182402244e-07 -0.00057041660564 -0.00010036397065
-18 -10 35 -1.1376035598e-06 -0.00057067407552 -0.00010004705919
-17 -10 35 -1.4679396208e-06 -0.00057105141528 -9.9622769315e-05
-16 -10 35 -1.907205359e-06 -0.00057156682493 -9.8962360976e-05
-15 -10 35 -2.5939342145e-06 -0.00057229069248 -9.7984629658e-05
-14 -10 35 -3.6960202295e-06 -0.00057328072079 -9.673675165e-05
-13 -10 35 -5.3874029921e-06 -0.00057464277649 -9.5291182697e-05
-12 -10 35 -8.0467000943e-06 -0.00057638968863 -9.3440356945e-05
-11 -10 35 -1.2469044343e-05 -0.0005783716224 -9.0918603494e-05
-10 -10 35 -1.9285020966e-05 -0.00057942669962 -8.7490386387e-05
-9 -10 35 -2.8226633343e-05 -0.0005722082137 -8.2520105768e-05
-8 -10 35 -2.9570965916e-05 -0.00051527826175 -7.4934893563e-05
-7 -10 35 -1.6962209606e-05 -0.00042682576226 -6.7002831501e-05
-6 -10 35 2.22841124623e-06 -0.00035194966202 -5.6413606554e-05
-5 -10 35 1.86075008597e-05 -0.00028842095654 -4.6276395646e-05
-4 -10 35 0 0 0
-3 -10 35 0 0 0
-2 -10 35 0 0 0
-1 -10 35 0 0 0
0 -10 35 0 0 0
1 -10 35 0 0 0
2 -10 35 0 0 0
3 -10 35 0 0 0
4 -10 35 0 0 0
5 -10 35 1.86075008597e-05 0.000288420956537 4.62763956465e-05
6 -10 35 2.22841124623e-06 0.000351949662017 5.64136065543e-05
7 -10 35 -1.6962209606e-05 0.000426825762264 6.70028315008e-05
8 -10 35 -2.9570965916e-05 0.000515278261749 7.49348935631e-05
9 -10 35 -2.8226633343e-05 0.000572208213702 8.25201057677e-05
10 -10 35 -1.9285020966e-05 0.000579426699621 8.74903863874e-05
11 -10 35 -1.2469044343e-05 0.000578371622399 9.09186034944e-05
12 -10 35 -8.0467000943e-06 0.000576389688634 9.34403569454e-05
13 -10 35 -5.3874029921e-06 0.000574642776492 9.52911826968e-05
14 -10 35 -3.6960202295e-06 0.000573280720789 9.67367516498e-05
15 -10 35 -2.5939342145e-06 0.000572290692478 9.79846296575e-05
16 -10 35 -1.907205359e-06 0.000571566824934 9.89623609761e-05
17 -10 35 -1.4679396208e-06 0.000571051415282 9.96227693149e-05
18 -10 35 -1.1376035598e-06 0.000570674075521 0.000100047059193
19 -10 35 -8.6182402244e-07 0.000570416605638 0.000100363970647
20 -10 35 -6.3373987616e-07 0.000570219011427 0.000100603183662
21 -10 35 -4.5273191908e-07 0.000570082653721 0.000100777632603
22 -10 35 -3.1430496343e-07 0.000569994809503 0.000100892289095
23 -10 35 -1.9668746036e-07 0.000569928423201 0.00010093319749
24 -10 35 -8.453597269e-08 0.000569901441693 0.00010093277173
25 -10 35 2.270968152e-08 0.000569913606061 0.000100876369512
26 -10 35 1.42870186759e-07 0.000569956121916 0.000100730748914
27 -10 35 3.05957236737e-07 0.000570029004367 0.000100499174118
28 -10 35 5.16909520275e-07 0.000570129372615 0.000100216849724
29 -10 35 7.67906441031e-07 0.000570279669352 9.98852381039e-05
30 -10 35 1.09493352115e-06 0.000570589581792 9.94694484157e-05
31 -10 35 1.5737861052e-06 0.000571137913388 9.89346099931e-05
32 -10 35 2.30409281226e-06 0.000571775835766 9.82033197487e-05
33 -10 35 3.4159988311e-06 0.000572643671238 9.72783925019e-05
34 -10 35 5.16709279393e-06 0.000573789296818 9.60934501344e-05
35 -10 35 8.09330966321e-06 0.00057525720228 9.4542438001e-05
36 -10 35 1.31087259319e-05 0.000576793952022 9.25549798426e-05
37 -10 35 2.0716320448e-05 0.000576965901141 8.99770634071e-05
38 -10 35 2.93738956945e-05 0.000569572177615 8.61834747569e-05
39 -10 35 3.28521544716e-05 0.00054007531069 8.07127633963e-05
40 -10 35 2.15986949773e-05 0.000461648543502 7.40864235416e-05
-40 -9 35 1.56363099124e-05 -0.00044772539694 -6.8801793776e-05
-39 -9 35 2.07371216608e-05 -0.00051135083487 -7.6824505352e-05
-38 -9 35 1.99599363235e-05 -0.00053049108424 -8.3620904643e-05
-37 -9 35 1.65625997307e-05 -0.00053534674888 -8.8639275493e-05
-36 -9 35 1.24287611068e-05 -0.00053667380387 -9.2248232015e-05
-35 -9 35 8.74730540032e-06 -0.00053640233573 -9.4906861642e-05
-34 -9 35 6.0585575202e-06 -0.00053564777793 -9.688905641e-05
-33 -9 35 4.20815120782e-06 -0.00053487025894 -9.8383960748e-05
-32 -9 35 2.94023943643e-06 -0.00053420783059 -9.9522562106e-05
-31 -9 35 2.06541255431e-06 -0.00053367284409 -0.00010039064197
-30 -9 35 1.45392874838e-06 -0.00053326569496 -0.00010105084447
-29 -9 35 1.013754375e-06 -0.00053296860684 -0.00010154474385
-28 -9 35 6.83116209603e-07 -0.00053276146376 -0.00010191665244
-27 -9 35 4.26679431505e-07 -0.00053261135758 -0.00010219620321
-26 -9 35 2.25754219791e-07 -0.00053250226656 -0.0001023982477
-25 -9 35 6.3213709159e-08 -0.00053243642416 -0.00010252738525
-24 -9 35 -8.203960431e-08 -0.0005324145145 -0.00010258661278
-23 -9 35 -2.2790898484e-07 -0.0005324282763 -0.0001025814848
-22 -9 35 -3.8628046912e-07 -0.00053247836739 -0.00010251744353
-21 -9 35 -5.6943828652e-07 -0.00053257428182 -0.00010239600516
-20 -9 35 -7.9279146286e-07 -0.00053271541805 -0.00010219909729
-19 -9 35 -1.072840243e-06 -0.00053290508606 -0.00010190747027
-18 -9 35 -1.4274814649e-06 -0.00053316266392 -0.0001014992223
-17 -9 35 -1.8853077617e-06 -0.00053351964615 -0.00010093246371
-16 -9 35 -2.5075011335e-06 -0.00053403190352 -0.00010015214819
-15 -9 35 -3.3987508135e-06 -0.00053474006468 -9.9093178936e-05
-14 -9 35 -4.6916027216e-06 -0.00053564741121 -9.7689390686e-05
-13 -9 35 -6.5412885484e-06 -0.00053673358358 -9.5837826334e-05
-12 -9 35 -9.1379678748e-06 -0.00053795193113 -9.338569677e-05
-11 -9 35 -1.2603829275e-05 -0.00053899695018 -9.0090144867e-05
-10 -9 35 -1.6205164878e-05 -0.00053893524041 -8.5641137938e-05
-9 -9 35 -1.9977651881e-05 -0.00053502437865 -7.9346034752e-05
-8 -9 35 -2.0430004619e-05 -0.00048933142175 -7.0626988093e-05
-7 -9 35 -1.5571635749e-05 -0.00041583743996 -6.2859430893e-05
-6 -9 35 -6.0937244075e-06 -0.00034762737717 -5.2544956712e-05
-5 -9 35 4.00864745476e-06 -0.00028612203397 -4.2488137206e-05
-4 -9 35 0 0 0
-3 -9 35 0 0 0
-2 -9 35 0 0 0
-1 -9 35 0 0 0
0 -9 35 0 0 0
1 -9 35 0 0 0
2 -9 35 0 0 0
3 -9 35 0 0 0
4 -9 35 0 0 0
